time,lat,lon,alt,vel
09:02:52,50.0887096667,14.406424, ,4.659334101572146
09:02:52,50.0887096667,14.406424,203.6,
09:02:53,50.0886926667,14.4063643333, ,4.666536340439542
09:02:53,50.0886926667,14.4063643333,203.7,
09:02:54,50.088674,14.406305, ,4.651617417071364
09:02:54,50.088674,14.406305,203.4,
09:02:55,50.088655,14.4062433333, ,4.631554037369331
09:02:55,50.088655,14.4062433333,202.8,
09:02:56,50.0886405,14.406181, ,4.673224133673553
09:02:56,50.0886405,14.406181,202.9,
09:02:57,50.0886315,14.4061155, ,4.457671413285044
09:02:57,50.0886315,14.4061155,203.1,
09:02:58,50.0886241667,14.406052, ,4.7118075561774635
09:02:58,50.0886241667,14.406052,203.0,
09:02:59,50.0886206667,14.405986, ,4.827557823689193
09:02:59,50.0886206667,14.405986,203.1,
09:03:00,50.088619,14.4059246667, ,4.379475677010453
09:03:00,50.088619,14.4059246667,203.2,
09:03:01,50.0886161667,14.4058553333, ,4.760679891349082
09:03:01,50.0886161667,14.4058553333,203.1,
09:03:02,50.0886166667,14.4057868333, ,4.5327804757593215
09:03:02,50.0886166667,14.4057868333,203.2,
09:03:03,50.0886108333,14.4057216667, ,4.86871347436003
09:03:03,50.0886108333,14.4057216667,203.4,
09:03:04,50.0886058333,14.405652, ,5.009157132274261
09:03:04,50.0886058333,14.405652,203.3,
09:03:05,50.0886011667,14.4055771667, ,5.604885175734628
09:03:05,50.0886011667,14.4055771667,203.1,
09:03:06,50.0885855,14.4054963333, ,5.646555272038851
09:03:06,50.0885855,14.4054963333,203.2,
09:03:07,50.0885731667,14.4054131667, ,4.893921310395918
09:03:07,50.0885731667,14.4054131667,203.5,
09:03:08,50.0885586667,14.4053691667, ,4.134599555518973
09:03:08,50.0885586667,14.4053691667,201.7,
09:03:09,50.0885503333,14.4052803333, ,3.770372047082064
09:03:09,50.0885503333,14.4052803333,207.4,
09:03:10,50.0885711667,14.4052585, ,4.0486871347436
09:03:10,50.0885711667,14.4052585,210.1,
09:03:11,50.0885556667,14.40523, ,4.307967733969875
09:03:11,50.0885556667,14.40523,209.1,
09:03:12,50.0885615,14.405189, ,0.6353403572310479
09:03:12,50.0885615,14.405189,210.0,
09:03:13,50.0885665,14.4051938333, ,0.052473454605317306
09:03:13,50.0885665,14.4051938333,209.5,
09:03:14,50.0885675,14.4051295, ,5.165548604823442
09:03:14,50.0885675,14.4051295,209.4,
09:03:15,50.0885556667,14.4050371667, ,5.231397645896782
09:03:15,50.0885556667,14.4050371667,209.4,
09:03:16,50.088541,14.4049576667, ,5.176351963124537
09:03:16,50.088541,14.4049576667,209.4,
09:03:17,50.0885216667,14.4048746667, ,5.249403243065273
09:03:17,50.0885216667,14.4048746667,209.6,
09:03:18,50.0884985,14.404798, ,5.3862457815458065
09:03:18,50.0884985,14.404798,209.8,
09:03:19,50.0884703333,14.404724, ,5.423285867149559
09:03:19,50.0884703333,14.404724,210.0,
09:03:20,50.0884596667,14.404598, ,5.401164704913985
09:03:20,50.0884596667,14.404598,211.4,
09:03:21,50.0884311667,14.4045591667, ,3.992098115071199
09:03:21,50.0884311667,14.4045591667,211.4,
09:03:22,50.0883783333,14.4045975, ,3.3660177792410897
09:03:22,50.0883783333,14.4045975,212.5,
09:03:23,50.08836,14.4045486667, ,3.0630093011770514
09:03:23,50.08836,14.4045486667,214.7,
09:03:24,50.0883361667,14.4045226667, ,2.0613836529755534
09:03:24,50.0883361667,14.4045226667,215.7,
09:03:25,50.0883181667,14.4044933333, ,2.730162976376657
09:03:25,50.0883181667,14.4044933333,216.0,
09:03:26,50.0883426667,14.404456, ,1.919911103794551
09:03:26,50.0883426667,14.404456,215.5,
09:03:27,50.0883363333,14.404402, ,0.016462260268334843
09:03:27,50.0883363333,14.404402,215.1,
09:03:28,50.0883296667,14.4043916667, ,0.006687793234011029
09:03:28,50.0883296667,14.4043916667,214.4,
09:03:29,50.0883223333,14.4043851667, ,0.009774467034323813
09:03:29,50.0883223333,14.4043851667,213.8,
09:03:30,50.0883166667,14.404381, ,0.012861140834636596
09:03:30,50.0883166667,14.404381,213.1,
09:03:31,50.0883125,14.4043833333, ,0.016462260268334843
09:03:31,50.0883125,14.4043833333,212.7,
09:03:32,50.0883086667,14.4043853333, ,0.010288912667709276
09:03:32,50.0883086667,14.4043853333,212.2,
09:03:33,50.0883073333,14.4043875, ,0.005144456333854638
09:03:33,50.0883073333,14.4043875,211.6,
09:03:34,50.088299,14.4043901667, ,0.011832249567865667
09:03:34,50.088299,14.4043901667,210.5,
09:03:35,50.088293,14.4043918333, ,0.012861140834636596
09:03:35,50.088293,14.4043918333,209.5,
09:03:36,50.0882855,14.4043925, ,0.006687793234011029
09:03:36,50.0882855,14.4043925,208.1,
09:03:37,50.0882813333,14.4043891667, ,0.02057782533541855
09:03:37,50.0882813333,14.4043891667,207.0,
09:03:38,50.0882783333,14.4043886667, ,0.011832249567865667
09:03:38,50.0882783333,14.4043886667,206.1,
09:03:39,50.0882761667,14.4043895, ,0.006173347600625566
09:03:39,50.0882761667,14.4043895,205.5,
09:03:40,50.0882746667,14.4043891667, ,0.007716684500781957
09:03:40,50.0882746667,14.4043891667,205.0,
09:03:41,50.0882735,14.404389, ,0.008745575767552886
09:03:41,50.0882735,14.404389,204.5,
09:03:42,50.0882726667,14.4043888333, ,0.004115565067083711
09:03:42,50.0882726667,14.4043888333,204.1,
09:03:43,50.0882718333,14.4043888333, ,0.006687793234011029
09:03:43,50.0882718333,14.4043888333,203.7,
09:03:44,50.088271,14.4043891667, ,0.002572228166927319
09:03:44,50.088271,14.4043891667,203.4,
09:03:45,50.0882701667,14.4043891667, ,0.06739237797349576
09:03:45,50.0882701667,14.4043891667,203.1,
09:03:46,50.088264,14.4043891667, ,1.2362128570252695
09:03:46,50.088264,14.4043891667,202.9,
09:03:47,50.088247,14.4043866667, ,2.443616758580953
09:03:47,50.088247,14.4043866667,202.6,
09:03:48,50.0882208333,14.4043833333, ,3.2893653798666556
09:03:48,50.0882208333,14.4043833333,202.4,
09:03:49,50.0881883333,14.4043793333, ,3.8753189562926993
09:03:49,50.0881883333,14.4043793333,202.2,
09:03:50,50.0881506667,14.404375, ,4.3331755700057615
09:03:50,50.0881506667,14.404375,202.1,
09:03:51,50.0881106667,14.4043713333, ,4.466931434685982
09:03:51,50.0881106667,14.4043713333,201.9,
09:03:52,50.0880703333,14.4043683333, ,4.419602436414519
09:03:52,50.0880703333,14.4043683333,201.9,
09:03:53,50.0880305,14.4043656667, ,4.345522265207013
09:03:53,50.0880305,14.4043656667,201.8,
09:03:54,50.0879911667,14.4043631667, ,4.390279035311549
09:03:54,50.0879911667,14.4043631667,201.8,
09:03:55,50.0879513333,14.4043551667, ,4.399539056712486
09:03:55,50.0879513333,14.4043551667,201.7,
09:03:56,50.087913,14.4043366667, ,4.400567947979257
09:03:56,50.087913,14.4043366667,201.8,
09:03:57,50.0878783333,14.4043083333, ,4.4273191209153016
09:03:57,50.0878783333,14.4043083333,201.8,
09:03:58,50.0878471667,14.4042705, ,4.3892501440447775
09:03:58,50.0878471667,14.4042705,201.7,
09:03:59,50.0878218333,14.404224, ,4.378446785743682
09:03:59,50.0878218333,14.404224,201.7,
09:04:00,50.0878015,14.4041713333, ,4.462815869618899
09:04:00,50.0878015,14.4041713333,201.8,
09:04:01,50.0877843333,14.4041153333, ,4.510659313523747
09:04:01,50.0877843333,14.4041153333,201.9,
09:04:02,50.0877671667,14.4040536667, ,5.14651411638818
09:04:02,50.0877671667,14.4040536667,201.9,
09:04:03,50.0877471667,14.4039941667, ,5.965511564737839
09:04:03,50.0877471667,14.4039941667,201.8,
09:04:04,50.087725,14.4039166667, ,6.550436249897111
09:04:04,50.087725,14.4039166667,202.1,
09:04:05,50.0876786667,14.4038486667, ,6.423368178450902
09:04:05,50.0876786667,14.4038486667,203.5,
09:04:06,50.0876336667,14.403793, ,6.143509753889209
09:04:06,50.0876336667,14.403793,203.9,
09:04:07,50.087588,14.4037561667, ,5.0312782945098355
09:04:07,50.087588,14.4037561667,204.6,
09:04:08,50.0875566667,14.403726, ,2.904560046094329
09:04:08,50.0875566667,14.403726,205.2,
09:04:09,50.0875358333,14.403706, ,1.243415095892666
09:04:09,50.0875358333,14.403706,205.2,
09:04:10,50.0874916667,14.4036975, ,7.464091694789695
09:04:10,50.0874916667,14.4036975,205.7,
09:04:11,50.0874011667,14.4036841667, ,7.212527780064202
09:04:11,50.0874011667,14.4036841667,206.0,
09:04:12,50.0873116667,14.403693, ,8.393694954317228
09:04:12,50.0873116667,14.403693,205.7,
09:04:13,50.0872195,14.4036995, ,8.3664293357478
09:04:13,50.0872195,14.4036995,207.2,
09:04:14,50.0871406667,14.4037086667, ,8.55214420939995
09:04:14,50.0871406667,14.4037086667,208.3,
09:04:15,50.0870663333,14.4037455, ,8.870586056465552
09:04:15,50.0870663333,14.4037455,207.7,
09:04:16,50.0869815,14.4037835, ,8.973475183142646
09:04:16,50.0869815,14.4037835,207.6,
09:04:17,50.086895,14.403823, ,9.192629022964853
09:04:17,50.086895,14.403823,207.9,
09:04:18,50.086805,14.4038685, ,9.304263725409498
09:04:18,50.086805,14.4038685,207.5,
09:04:19,50.0867065,14.403911, ,9.423615112354927
09:04:19,50.0867065,14.403911,207.0,
09:04:20,50.086628,14.4039646667, ,9.40046505885258
09:04:20,50.086628,14.4039646667,206.4,
09:04:21,50.0865666667,14.4039761667, ,9.229669108568606
09:04:21,50.0865666667,14.4039761667,207.2,
09:04:22,50.0864818333,14.4040171667, ,9.864495020166268
09:04:22,50.0864818333,14.4040171667,207.3,
09:04:23,50.0863931667,14.4040543333, ,10.155671248662442
09:04:23,50.0863931667,14.4040543333,207.3,
09:04:24,50.0863053333,14.40409, ,10.030660959749774
09:04:24,50.0863053333,14.40409,207.1,
09:04:25,50.0862195,14.4041231667, ,9.878899497901061
09:04:25,50.0862195,14.4041231667,206.8,
09:04:26,50.0861253333,14.4041563333, ,10.134064532060252
09:04:26,50.0861253333,14.4041563333,207.2,
09:04:27,50.086027,14.4041906667, ,10.062556589019671
09:04:27,50.086027,14.4041906667,207.4,
09:04:28,50.0859401667,14.4042268333, ,9.875812824100748
09:04:28,50.0859401667,14.4042268333,207.4,
09:04:29,50.0858786667,14.404217, ,9.824882706395588
09:04:29,50.0858786667,14.404217,207.9,
09:04:30,50.0857821667,14.4042461667, ,10.19219688863281
09:04:30,50.0857821667,14.4042461667,207.7,
09:04:31,50.0856856667,14.404267, ,9.991563091612479
09:04:31,50.0856856667,14.404267,207.0,
09:04:32,50.0855958333,14.404281, ,9.910280681537575
09:04:32,50.0855958333,14.404281,207.3,
09:04:33,50.085505,14.4042941667, ,9.771894806156887
09:04:33,50.085505,14.4042941667,208.1,
09:04:34,50.0854018333,14.4043033333, ,9.79761708782616
09:04:34,50.0854018333,14.4043033333,208.9,
09:04:35,50.0853066667,14.4043098333, ,9.574862128570253
09:04:35,50.0853066667,14.4043098333,209.0,
09:04:36,50.0852221667,14.4043281667, ,9.119577743024117
09:04:36,50.0852221667,14.4043281667,208.7,
09:04:37,50.085171,14.4042936667, ,8.980162976376656
09:04:37,50.085171,14.4042936667,209.5,
09:04:38,50.0850836667,14.4043088333, ,9.087167668120834
09:04:38,50.0850836667,14.4043088333,209.7,
09:04:39,50.085005,14.40432, ,9.10002880895547
09:04:39,50.085005,14.40432,209.5,
09:04:40,50.0849245,14.4043388333, ,9.129866655691826
09:04:40,50.0849245,14.4043388333,209.9,
09:04:41,50.0848481667,14.4043491667, ,8.659663346777512
09:04:41,50.0848481667,14.4043491667,209.3,
09:04:42,50.0847681667,14.4043473333, ,8.776956951189398
09:04:42,50.0847681667,14.4043473333,209.6,
09:04:43,50.084681,14.4043533333, ,8.477035146925674
09:04:43,50.084681,14.4043533333,209.4,
09:04:44,50.0846148333,14.4044425, ,8.385978269816444
09:04:44,50.0846148333,14.4044425,207.5,
09:04:45,50.084552,14.4043455, ,5.470614865421022
09:04:45,50.084552,14.4043455,214.5,
09:04:46,50.0845218333,14.404486, ,5.24065766729772
09:04:46,50.0845218333,14.404486,211.6,
09:04:47,50.084509,14.404522, ,3.416947896946251
09:04:47,50.084509,14.404522,211.1,
09:04:48,50.0845,14.4045843333, ,2.0865914890114414
09:04:48,50.0845,14.4045843333,210.5,
09:04:49,50.0844935,14.4045811667, ,1.748086262243806
09:04:49,50.0844935,14.4045811667,211.0,
09:04:50,50.084454,14.4045768333, ,3.5764260432957444
09:04:50,50.084454,14.4045768333,209.8,
09:04:51,50.0844251667,14.4045863333, ,2.3335253930364637
09:04:51,50.0844251667,14.4045863333,209.6,
09:04:52,50.0844055,14.404592, ,0.7654951024775701
09:04:52,50.0844055,14.404592,209.6,
09:04:53,50.084396,14.4045825, ,0.03858342250390979
09:04:53,50.084396,14.4045825,209.1,
09:04:54,50.0843898333,14.4045513333, ,0.027780064202815046
09:04:54,50.0843898333,14.4045513333,208.7,
09:04:55,50.0843838333,14.4045345, ,0.03241007490328422
09:04:55,50.0843838333,14.4045345,208.5,
09:04:56,50.0843766667,14.4045205, ,0.017491151535105772
09:04:56,50.0843766667,14.4045205,208.2,
09:04:57,50.0843653333,14.4045076667, ,0.008745575767552886
09:04:57,50.0843653333,14.4045076667,208.2,
09:04:58,50.0843536667,14.404498, ,0.007202238867396494
09:04:58,50.0843536667,14.404498,208.1,
09:04:59,50.0843421667,14.4044906667, ,0.02160671660218948
09:04:59,50.0843421667,14.4044906667,208.0,
09:05:00,50.084334,14.4044828333, ,0.016462260268334843
09:05:00,50.084334,14.4044828333,208.2,
09:05:01,50.0843265,14.4044755, ,0.010288912667709276
09:05:01,50.0843265,14.4044755,208.3,
09:05:02,50.0843183333,14.4044691667, ,0.019548934068647626
09:05:02,50.0843183333,14.4044691667,208.2,
09:05:03,50.0843116667,14.4044635, ,0.011317803934480203
09:05:03,50.0843116667,14.4044635,208.3,
09:05:04,50.0843051667,14.4044591667, ,0.012861140834636596
09:05:04,50.0843051667,14.4044591667,208.3,
09:05:05,50.0842981667,14.4044535, ,0.011832249567865667
09:05:05,50.0842981667,14.4044535,208.2,
09:05:06,50.0842933333,14.4044485, ,0.01594781463494938
09:05:06,50.0842933333,14.4044485,208.2,
09:05:07,50.084288,14.4044435, ,0.006687793234011029
09:05:07,50.084288,14.4044435,208.1,
09:05:08,50.0842818333,14.4044396667, ,0.012346695201251132
09:05:08,50.0842818333,14.4044396667,208.0,
09:05:09,50.0842776667,14.404436, ,0.009774467034323813
09:05:09,50.0842776667,14.404436,207.9,
09:05:10,50.0842738333,14.4044328333, ,0.011317803934480203
09:05:10,50.0842738333,14.4044328333,207.9,
09:05:11,50.0842676667,14.4044276667, ,0.4290476582434768
09:05:11,50.0842676667,14.4044276667,207.8,
09:05:12,50.084252,14.4044258333, ,2.008910198370236
09:05:12,50.084252,14.4044258333,207.6,
09:05:13,50.0842208333,14.4044235, ,3.571796032595275
09:05:13,50.0842208333,14.4044235,207.9,
09:05:14,50.084178,14.404424, ,4.91295579883118
09:05:14,50.084178,14.404424,207.9,
09:05:15,50.0841258333,14.4044265, ,6.250514445633385
09:05:15,50.0841258333,14.4044265,208.2,
09:05:16,50.0840653333,14.4044311667, ,7.620483167338876
09:05:16,50.0840653333,14.4044311667,208.1,
09:05:17,50.0839875,14.4044428333, ,8.961642933574781
09:05:17,50.0839875,14.4044428333,208.0,
09:05:18,50.0838966667,14.4044528333, ,10.030660959749774
09:05:18,50.0838966667,14.4044528333,208.1,
09:05:19,50.0837981667,14.4044646667, ,10.748312618322496
09:05:19,50.0837981667,14.4044646667,208.1,
09:05:20,50.0836933333,14.4044743333, ,11.241665980739155
