time,lat,lon,vel
07:33:16,50.0586883333,14.5102401667,13.813894147666474
07:33:16,50.0586883333,14.5102401667,
07:33:17,50.058772,14.5100996667,13.790229648530744
07:33:17,50.058772,14.5100996667,
07:33:18,50.058856,14.5099596667,13.772738496995636
07:33:18,50.058856,14.5099596667,
07:33:19,50.05894,14.5098198333,13.785599637830275
07:33:19,50.05894,14.5098198333,
07:33:20,50.0590236667,14.5096798333,13.78045518149642
07:33:20,50.0590236667,14.5096798333,
07:33:21,50.0591075,14.5095396667,13.781484072763192
07:33:21,50.0591075,14.5095396667,
07:33:22,50.0591913333,14.5093995,13.767594040661782
07:33:22,50.0591913333,14.5093995,
07:33:23,50.0592755,14.5092595,13.75884846489423
07:33:23,50.0592755,14.5092595,
07:33:24,50.0593595,14.5091195,13.754218454193762
07:33:24,50.0593595,14.5091195,
07:33:25,50.0594433333,14.5089795,13.700716108321673
07:33:25,50.0594433333,14.5089795,
07:33:26,50.0595258333,14.5088406667,13.507284550168738
07:33:26,50.0595258333,14.5088406667,
07:33:27,50.0596053333,14.508702,13.246975059675693
07:33:27,50.0596053333,14.508702,
07:33:28,50.0596803333,14.5085638333,12.817412955798831
07:33:28,50.0596803333,14.5085638333,
07:33:29,50.0597503333,14.5084273333,12.309655115647379
07:33:29,50.0597503333,14.5084273333,
07:33:30,50.059815,14.5082943333,11.613095728043461
07:33:30,50.059815,14.5082943333,
07:33:31,50.0598728333,14.5081675,10.816219441929377
07:33:31,50.0598728333,14.5081675,
07:33:32,50.0599253333,14.5080466667,10.103712239690509
07:33:32,50.0599253333,14.5080466667,
07:33:33,50.0599728333,14.5079323333,9.364453864515598
07:33:33,50.0599728333,14.5079323333,
07:33:34,50.0600148333,14.5078253333,8.556774220100419
07:33:34,50.0600148333,14.5078253333,
07:33:35,50.0600521667,14.5077268333,7.744979010618158
07:33:35,50.0600521667,14.5077268333,
07:33:36,50.0600848333,14.5076371667,7.036587373446374
07:33:36,50.0600848333,14.5076371667,
07:33:37,50.0601141667,14.5075558333,6.375010288912668
07:33:37,50.0601141667,14.5075558333,
07:33:38,50.0601408333,14.5074826667,5.659930858506874
07:33:38,50.0601408333,14.5074826667,
07:33:39,50.0601646667,14.5074183333,5.0137871429747305
07:33:39,50.0601646667,14.5074183333,
07:33:40,50.0601858333,14.5073611667,4.4211457733146755
07:33:40,50.0601858333,14.5073611667,
07:33:41,50.0602051667,14.5073108333,4.032739320108651
07:33:41,50.0602051667,14.5073108333,
07:33:42,50.0602238333,14.5072635,3.8660589348917607
07:33:42,50.0602238333,14.5072635,
07:33:43,50.0602426667,14.5072163333,3.866573380525146
07:33:43,50.0602426667,14.5072163333,
07:33:44,50.0602616667,14.5071685,3.8526833484237386
07:33:44,50.0602616667,14.5071685,
07:33:45,50.0602801667,14.5071198333,3.817701045353527
07:33:45,50.0602801667,14.5071198333,
07:33:46,50.0602986667,14.5070705,3.850625565890197
07:33:46,50.0602986667,14.5070705,
07:33:47,50.0603173333,14.5070206667,3.9128734875298377
07:33:47,50.0603173333,14.5070206667,
07:33:48,50.0603361667,14.5069698333,3.98746810437073
07:33:48,50.0603361667,14.5069698333,
07:33:49,50.0603555,14.5069175,4.073894970779488
07:33:49,50.0603555,14.5069175,
07:33:50,50.0603748333,14.506865,4.175755206189811
07:33:50,50.0603748333,14.506865,
07:33:51,50.0603945,14.5068106667,4.318256646637583
07:33:51,50.0603945,14.5068106667,
07:33:52,50.060417,14.5067496667,4.9376491892336825
07:33:52,50.060417,14.5067496667,
07:33:53,50.0604395,14.5066805,5.905835871265125
07:33:53,50.0604395,14.5066805,
07:33:54,50.0604675,14.5066061667,6.7762778829533294
07:33:54,50.0604675,14.5066061667,
07:33:55,50.060497,14.5065195,7.52479627952918
07:33:55,50.060497,14.5065195,
07:33:56,50.060527,14.5064233333,7.957445057206354
07:33:56,50.060527,14.5064233333,
07:33:57,50.060555,14.5063205,8.05313194501605
07:33:57,50.060555,14.5063205,
07:33:58,50.0605823333,14.5062156667,8.0407852498148
07:33:58,50.0605823333,14.5062156667,
07:33:59,50.060609,14.506113,7.720285620215655
07:33:59,50.060609,14.506113,
07:34:00,50.0606326667,14.506015,7.282492386204626
07:34:00,50.0606326667,14.506015,
07:34:01,50.060653,14.5059235,6.710943287513375
07:34:01,50.060653,14.5059235,
07:34:02,50.0606706667,14.5058398333,6.116244135319779
07:34:02,50.0606706667,14.5058398333,
07:34:03,50.0606858333,14.505763,5.534920569594205
07:34:03,50.0606858333,14.505763,
07:34:04,50.0606983333,14.505694,4.851222322824924
07:34:04,50.0606983333,14.505694,
07:34:05,50.060708,14.505633,4.166495184788872
07:34:05,50.060708,14.505633,
07:34:06,50.0607155,14.5055816667,3.3994567454111446
07:34:06,50.0607155,14.5055816667,
07:34:07,50.0607205,14.5055425,2.5423903201909623
07:34:07,50.0607205,14.5055425,
07:34:08,50.060724,14.5055151667,1.7352251214091696
07:34:08,50.060724,14.5055151667,
07:34:09,50.0607255,14.5054998333,0.9748744752654539
07:34:09,50.0607255,14.5054998333,
